1.0	-0.8995663293825454
1.0413926851582251	-1.096497542672417
1.0791812460476249	-0.6727284412205623
1.1139433523068367	-0.5843395543523305
1.146128035678238	-0.3814000673108857
1.1760912590556813	-0.43992076624023846
1.2041199826559248	-0.17819030847404085
1.255272505103306	-0.26159435923328844
1.3010299956639813	-0.16943139285604428
1.3424226808222062	-0.6432913115158241
1.380211241711606	-0.5270986881924518
1.414973347970818	0.04984551821356468
1.4471580313422192	-0.2959858216970072
1.4913616938342726	-0.28430018830256515
1.5185139398778875	0.17332845199628338
1.568201724066995	-0.33362420119762287
1.6020599913279623	-0.07294922249887886
1.6434526764861874	-0.24096271369316208
1.6812412373755872	0.32035739426282356
1.7160033436347992	0.5694015568422655
1.7558748556724915	0.6675045850935241
1.792391689498254	0.5004348442823756
1.8260748027008264	0.6947074760359924
1.8692317197309762	0.5196067424992388
1.9030899869919435	0.18254849556272776
1.9444826721501687	0.5910590786372272
1.9777236052888478	0.6917278299024566
2.0170333392987803	0.6312784195560448
2.0569048513364727	0.710482940719834
2.093421685162235	1.0855304508190515
2.130333768495006	0.639348473925075
2.167317334748176	1.2403251605412902
2.2068258760318495	0.946119963981245
2.2430380486862944	0.844194594134113
2.2810333672477277	0.7426925851830347
2.3201462861110542	0.7711859684114263
2.357934847000454	0.8973233277564412
2.3944516808262164	1.1476848560192192
2.432969290874406	1.434483715395233
2.469822015978163	1.7694890409363333
2.507855871695831	1.1152608197832439
2.545307116465824	1.6660052793260798
2.583198773968623	1.1740813051666215
2.621176281775035	1.7178527390984322
2.658964842664435	1.3337173939813174
2.696356388733332	1.964195073163916
2.733999286538387	1.5941022785487071
